scenario,source,target,year,value,units
rcp45cooler_ssp3,Upper Colorado River,runoff,2005,0.965777,km3
rcp45cooler_ssp3,Upper Mississippi,groundwater,2005,5.59337,km3
rcp45cooler_ssp3,Upper Mississippi,runoff,2005,33.1127,km3
rcp45cooler_ssp3,water_td_an_W,Beef,2005,1.6303604399,km3
rcp45cooler_ssp3,water_td_an_W,Dairy,2005,0.3640971586,km3
rcp45cooler_ssp3,water_td_an_W,Pork,2005,1.587767786,km3
rcp45cooler_ssp3,water_td_an_W,Poultry,2005,3.000214737e-4,km3
rcp45cooler_ssp3,water_td_an_W,SheepGoat,2005,0.0599783892,km3
rcp45cooler_ssp3,water_td_dom_W,municipal water,2005,81.2001424,km3
rcp45cooler_ssp3,water_td_elec_W,biomass (conv CCS),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,biomass (conv),2005,0.18743534287,km3
rcp45cooler_ssp3,water_td_elec_W,biomass (IGCC CCS),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,biomass (IGCC),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,coal (conv pul CCS),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,coal (conv pul),2005,130.1611845132,km3
rcp45cooler_ssp3,water_td_elec_W,coal (IGCC CCS),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,coal (IGCC),2005,0.536654409,km3
rcp45cooler_ssp3,water_td_elec_W,CSP,2005,0.019343930000000002,km3
rcp45cooler_ssp3,water_td_elec_W,CSP (dry_hybrid),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,CSP_storage,2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,CSP_storage (dry_hybrid),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,gas (CC CCS),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,gas (CC),2005,5.96388362696,km3
rcp45cooler_ssp3,water_td_elec_W,gas (CT),2005,0.23496477751,km3
rcp45cooler_ssp3,water_td_elec_W,gas (steam),2005,3.0347611097683003,km3
rcp45cooler_ssp3,water_td_elec_W,gas (steam/CT),2005,2.088138537,km3
rcp45cooler_ssp3,water_td_elec_W,Gen_II_LWR,2005,64.019344,km3
rcp45cooler_ssp3,water_td_elec_W,Gen_III,2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,geothermal,2005,0.1422166158,km3
rcp45cooler_ssp3,water_td_elec_W,geothermal (dry_hybrid),2005,0.00195608,km3
rcp45cooler_ssp3,water_td_elec_W,hydro,2005,7.276378997898,km3
rcp45cooler_ssp3,water_td_elec_W,PV,2005,5.387775481e-4,km3
rcp45cooler_ssp3,water_td_elec_W,PV_storage,2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (CC CCS),2005,0,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (CC),2005,0.016320984,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (CT),2005,0.0774011559457,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (steam),2005,3.0605772121999997,km3
rcp45cooler_ssp3,water_td_elec_W,refined liquids (steam/CT),2005,3.09944382,km3
rcp45cooler_ssp3,water_td_ind_W,industry,2005,35.318799303,km3
rcp45cooler_ssp3,water_td_irr_W,biomass,2005,0,km3
rcp45cooler_ssp3,water_td_irr_W,Corn,2005,34.0022728427601,km3
rcp45cooler_ssp3,water_td_irr_W,elec_biomass (conv CCS),2005,0,km3
rcp45cooler_ssp3,water_td_irr_W,elec_biomass (conv),2005,0.9012357503,km3
rcp45cooler_ssp3,water_td_irr_W,elec_biomass (IGCC CCS),2005,0,km3
rcp45cooler_ssp3,water_td_irr_W,elec_biomass (IGCC),2005,0,km3
