scenario,region,basin,resource,subresource,year,value,Units
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,1990,29.2563,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2005,34.5474,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2010,31.8444,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2015,26.5178,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2020,22.2287,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2025,22.1227,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2030,21.8167,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2035,22.2981,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2040,21.7693,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2045,20.2822,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2050,17.1532,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2055,17.5462,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2060,17.9357,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2065,18.7982,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2070,19.7811,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2075,20.7343,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2080,21.7308,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2085,22.9969,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2090,24.1049,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2095,25.2881,km^3
rcp85hotter_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2100,26.2522,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,1975,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,1990,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2005,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2010,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2015,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2020,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2025,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2030,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2035,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2040,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2045,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2050,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2055,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2060,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2065,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2070,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2075,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2080,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2085,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2090,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2095,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2100,0,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,1975,184.026,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,1990,17.8229,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2005,18.4999,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2010,18.1181,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2015,18.3354,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2020,20.2747,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2025,21.7124,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2030,23.5956,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2035,24.5846,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2040,27.8379,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2045,29.4452,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2050,29.6147,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2055,31.158,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2060,31.9323,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2065,33.805,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2070,34.5665,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2075,33.9472,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2080,35.8351,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2085,36.8878,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2090,38.0649,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2095,38.4946,km^3
rcp85hotter_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2100,37.6945,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,1975,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,1990,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2005,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2010,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2015,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2020,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2025,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2030,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2035,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2040,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2045,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2050,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2055,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2060,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2065,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2070,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2075,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2080,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2085,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2090,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2095,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2100,0,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,1975,808.2,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,1990,1.47216,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2005,1.43676,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2010,1.34289,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2015,1.34672,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2020,1.28772,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2025,1.29866,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2030,1.31166,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2035,1.30894,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2040,1.28087,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2045,1.25352,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2050,1.23057,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2055,1.22138,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2060,1.22796,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2065,1.24065,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2070,1.25287,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2075,1.2404,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2080,1.24172,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2085,1.25038,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2090,1.26293,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2095,1.27754,km^3
rcp85hotter_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2100,1.28759,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,1975,0,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,1990,4.87936,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2005,6.5627,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2010,7.3622,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2015,8.47267,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2020,7.44465,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2025,8.47791,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2030,8.98378,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2035,13.7305,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2040,19.5662,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2045,18.4565,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2050,17.2049,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2055,20.3727,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2060,16.6059,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2065,13.6515,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2070,15.3234,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2075,16.7144,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2080,17.4761,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2085,17.7348,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2090,12.342,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2095,10.8886,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,groundwater,2100,3.64517,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,1975,7.50039,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,1990,7.50062,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2005,7.50166,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2010,7.50293,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2015,7.50439,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2020,9.72289,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2025,9.52949,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2030,10.965,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2035,7.25547,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2040,4.24956,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2045,5.28915,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2050,6.63678,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2055,5.06962,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2060,8.58972,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2065,10.8591,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2070,10.8386,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2075,8.09864,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2080,7.03837,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2085,7.26879,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2090,9.1955,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2095,9.88598,km^3
rcp85hotter_ssp5,USA,Rio Grande River,Rio Grande River_water withdrawals,runoff,2100,16.0211,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,1975,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,1990,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2005,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2010,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2015,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2020,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2025,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2030,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2035,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2040,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2045,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2050,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2055,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2060,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2065,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2070,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2075,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2080,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2085,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2090,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2095,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,groundwater,2100,0,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,1975,72.3764,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,1990,44.3692,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2005,56.3803,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2010,55.4519,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2015,53.6011,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2020,52.1077,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2025,52.5732,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2030,49.813,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2035,47.7284,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2040,41.1364,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2045,37.1861,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2050,32.5251,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2055,31.9516,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2060,33.0174,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2065,34.3335,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2070,36.2566,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2075,37.0168,km^3
rcp85hotter_ssp5,USA,South Atlantic Gulf,South Atlantic Gulf_water withdrawals,runoff,2080,38.3061,km^3
