"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,groundwater grade9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatBasin_water withdrawals,runoff,2.6121,2.69023,2.59895,2.48067,2.58252,2.69259,2.80968,2.93079,3.06752,3.25002,3.42328,3.57679,3.69297,3.79312,3.85373,3.88369,3.89945,3.90347,3.89677,3.87722,3.83958,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
