scenario,region,basin,resource,subresource,year,value,Units,share
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2070,33.8171,km^3,0.5016272391225665
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2075,21.1774,km^3,0.3675910802221092
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2080,37.8755,km^3,0.5437241779286069
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2085,51.305,km^3,0.6912370995122739
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2090,33.8703,km^3,0.4991636467066839
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2095,32.1278,km^3,0.46676691292377653
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,groundwater,2100,20.8656,km^3,0.3158970445967489
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,1975,34.0502,km^3,1
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,1990,34.0604,km^3,0.8773099304342092
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2005,34.0971,km^3,0.6645481175707043
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2010,34.1096,km^3,0.6592806778822365
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2015,34.2056,km^3,0.6607658219778776
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2020,38.9307,km^3,0.8331979651758192
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2025,44.3424,km^3,0.8895358214380572
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2030,36.2666,km^3,0.7083970598863567
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2035,40.1006,km^3,0.9090198124817661
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2040,33.4728,km^3,0.6736135427860757
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2045,23.8507,km^3,0.46440087230811167
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2050,33.8706,km^3,0.6785818751527634
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2055,31.9783,km^3,0.5757799460200111
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2060,39.1706,km^3,0.7202013664678497
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2065,45.9387,km^3,0.7852742383786722
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2070,33.5977,km^3,0.4983727608774334
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2075,36.4339,km^3,0.6324089197778908
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2080,31.7839,km^3,0.45627582207139306
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2085,22.917,km^3,0.308762900487726
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2090,33.9838,km^3,0.5008363532933161
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2095,36.7027,km^3,0.5332330870762235
rcp45cooler_ssp5,USA,Missouri River,Missouri River_water withdrawals,runoff,2100,45.1863,km^3,0.6841029554032511
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,1975,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,1990,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2005,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2010,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2015,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2020,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2025,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2030,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2035,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2040,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2045,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2050,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2055,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2060,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2065,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2070,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2075,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2080,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2085,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2090,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2095,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,groundwater,2100,0,km^3,0
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,1975,61.8056,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,1990,4.32089,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2005,4.75035,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2010,3.81535,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2015,3.56561,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2020,3.07757,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2025,3.19197,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2030,3.33347,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2035,3.45572,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2040,3.59206,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2045,3.74294,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2050,3.88907,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2055,4.05465,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2060,4.20608,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2065,4.39294,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2070,4.61465,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2075,4.80802,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2080,5.07475,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2085,5.33959,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2090,5.59743,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2095,5.83673,km^3,1
rcp45cooler_ssp5,USA,New England,New England_water withdrawals,runoff,2100,5.99452,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,1975,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,1990,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2005,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2010,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2015,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2020,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2025,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2030,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2035,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2040,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2045,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2050,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2055,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2060,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2065,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2070,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2075,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2080,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2085,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2090,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2095,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,groundwater,2100,0,km^3,0
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,1975,53.3395,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,1990,29.2563,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2005,34.5474,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2010,31.8444,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2015,26.5178,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2020,20.9834,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2025,19.8649,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2030,17.4128,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2035,16.3642,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2040,16.158,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2045,16.4916,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2050,16.7678,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2055,17.7782,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2060,18.9515,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2065,20.5175,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2070,21.7993,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2075,23.0969,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2080,23.9347,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2085,25.6444,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2090,27.2036,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2095,28.7691,km^3,1
rcp45cooler_ssp5,USA,Ohio River,Ohio River_water withdrawals,runoff,2100,30.6261,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,1975,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,1990,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2005,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2010,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2015,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2020,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2025,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2030,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2035,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2040,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2045,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2050,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2055,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2060,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2065,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2070,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2075,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2080,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2085,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2090,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2095,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2100,0,km^3,0
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,1975,184.026,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,1990,17.8229,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2005,18.4999,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2010,18.1181,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2015,18.3354,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2020,20.2476,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2025,21.9276,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2030,23.6827,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2035,24.5949,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2040,27.2304,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2045,29.2094,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2050,31.18,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2055,34.2511,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2060,34.9776,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2065,36.6661,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2070,39.3791,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2075,40.1134,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2080,44.7553,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2085,48.5211,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2090,51.8645,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2095,55.7507,km^3,1
rcp45cooler_ssp5,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2100,56.0728,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,1975,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,1990,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2005,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2010,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2015,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2020,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2025,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2030,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2035,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2040,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2045,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2050,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2055,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2060,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2065,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2070,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2075,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2080,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2085,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2090,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2095,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2100,0,km^3,0
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,1975,808.2,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,1990,1.47216,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2005,1.43676,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2010,1.34289,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2015,1.34672,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2020,1.28761,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2025,1.29152,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2030,1.29847,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2035,1.29176,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2040,1.25883,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2045,1.25503,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2050,1.25254,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2055,1.27742,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2060,1.32145,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2065,1.3717,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2070,1.4311,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2075,1.49236,km^3,1
rcp45cooler_ssp5,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2080,1.61942,km^3,1
