scenario,target,source,year,value
rcp45hotter_ssp5,regional coal,water_td_pri_W,2060,0.0439595
rcp45hotter_ssp5,regional coal,water_td_pri_W,2065,0.0460335
rcp45hotter_ssp5,regional coal,water_td_pri_W,2070,0.0505389
rcp45hotter_ssp5,regional coal,water_td_pri_W,2075,0.0577767
rcp45hotter_ssp5,regional coal,water_td_pri_W,2080,0.0615816
rcp45hotter_ssp5,regional coal,water_td_pri_W,2085,0.0591761
rcp45hotter_ssp5,regional coal,water_td_pri_W,2090,0.0576746
rcp45hotter_ssp5,regional coal,water_td_pri_W,2095,0.0522331
rcp45hotter_ssp5,regional coal,water_td_pri_W,2100,0.0476544
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,1975,3.21506e-4
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,1990,5.14857e-4
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2005,6.0502e-4
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2010,6.59428e-4
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2015,7.55659e-4
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2020,9.3505e-4
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2025,0.00102952
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2030,0.00111493
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2035,0.0011613
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2040,0.00119147
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2045,0.00124288
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2050,0.00129642
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2055,0.0013122
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2060,0.00134807
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2065,0.00135402
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2070,0.00136457
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2075,0.0013664
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2080,0.00137638
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2085,0.00139613
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2090,0.00142988
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2095,0.00137746
rcp45hotter_ssp5,regional natural gas,water_td_pri_W,2100,0.00136038
rcp45hotter_ssp5,regional oil,water_td_pri_W,1975,4.1805
rcp45hotter_ssp5,regional oil,water_td_pri_W,1990,4.87391
rcp45hotter_ssp5,regional oil,water_td_pri_W,2005,5.58772
rcp45hotter_ssp5,regional oil,water_td_pri_W,2010,4.80609
rcp45hotter_ssp5,regional oil,water_td_pri_W,2015,4.78135
rcp45hotter_ssp5,regional oil,water_td_pri_W,2020,4.5323
rcp45hotter_ssp5,regional oil,water_td_pri_W,2025,4.62265
rcp45hotter_ssp5,regional oil,water_td_pri_W,2030,4.64684
rcp45hotter_ssp5,regional oil,water_td_pri_W,2035,4.43643
rcp45hotter_ssp5,regional oil,water_td_pri_W,2040,4.06033
rcp45hotter_ssp5,regional oil,water_td_pri_W,2045,3.62156
rcp45hotter_ssp5,regional oil,water_td_pri_W,2050,3.28863
rcp45hotter_ssp5,regional oil,water_td_pri_W,2055,3.07486
rcp45hotter_ssp5,regional oil,water_td_pri_W,2060,2.91085
rcp45hotter_ssp5,regional oil,water_td_pri_W,2065,2.65137
rcp45hotter_ssp5,regional oil,water_td_pri_W,2070,2.25797
rcp45hotter_ssp5,regional oil,water_td_pri_W,2075,1.75349
rcp45hotter_ssp5,regional oil,water_td_pri_W,2080,1.27697
rcp45hotter_ssp5,regional oil,water_td_pri_W,2085,0.878116
rcp45hotter_ssp5,regional oil,water_td_pri_W,2090,0.580537
rcp45hotter_ssp5,regional oil,water_td_pri_W,2095,0.37714
rcp45hotter_ssp5,regional oil,water_td_pri_W,2100,0.24507
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2020,0.0151774
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2025,0.0234721
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2030,0.0324608
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2035,0.0487821
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2040,0.0707327
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2045,0.0991101
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2050,0.121041
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2055,0.141447
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2060,0.164465
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2065,0.194039
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2070,0.231141
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2075,0.267939
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2080,0.275622
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2085,0.265873
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2090,0.241113
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2095,0.196208
rcp45hotter_ssp5,unconventional oil production,water_td_pri_W,2100,0.155792
rcp85cooler_ssp3,Beef,water_td_an_W,1975,0.0013140580559999999
rcp85cooler_ssp3,Beef,water_td_an_W,1990,0.975242936
rcp85cooler_ssp3,Beef,water_td_an_W,2005,1.068666215
rcp85cooler_ssp3,Beef,water_td_an_W,2010,1.098411213
rcp85cooler_ssp3,Beef,water_td_an_W,2015,1.075698337
rcp85cooler_ssp3,Beef,water_td_an_W,2020,1.18236341
rcp85cooler_ssp3,Beef,water_td_an_W,2025,1.260949416
rcp85cooler_ssp3,Beef,water_td_an_W,2030,1.329176139
rcp85cooler_ssp3,Beef,water_td_an_W,2035,1.407935104
rcp85cooler_ssp3,Beef,water_td_an_W,2040,1.4713111859999999
rcp85cooler_ssp3,Beef,water_td_an_W,2045,1.529870537
rcp85cooler_ssp3,Beef,water_td_an_W,2050,1.592528573
rcp85cooler_ssp3,Beef,water_td_an_W,2055,1.653671348
rcp85cooler_ssp3,Beef,water_td_an_W,2060,1.725955562
rcp85cooler_ssp3,Beef,water_td_an_W,2065,1.778182033
rcp85cooler_ssp3,Beef,water_td_an_W,2070,1.834014922
rcp85cooler_ssp3,Beef,water_td_an_W,2075,1.8768336650000002
rcp85cooler_ssp3,Beef,water_td_an_W,2080,1.953838062
rcp85cooler_ssp3,Beef,water_td_an_W,2085,2.013006881
rcp85cooler_ssp3,Beef,water_td_an_W,2090,2.076068453
rcp85cooler_ssp3,Beef,water_td_an_W,2095,2.129424167
rcp85cooler_ssp3,Beef,water_td_an_W,2100,2.171883722
rcp85cooler_ssp3,Dairy,water_td_an_W,1975,0.00963681059
rcp85cooler_ssp3,Dairy,water_td_an_W,1990,0.198526372
rcp85cooler_ssp3,Dairy,water_td_an_W,2005,0.238841793
rcp85cooler_ssp3,Dairy,water_td_an_W,2010,0.26160323199999996
rcp85cooler_ssp3,Dairy,water_td_an_W,2015,0.271812112
rcp85cooler_ssp3,Dairy,water_td_an_W,2020,0.286443146
rcp85cooler_ssp3,Dairy,water_td_an_W,2025,0.297808541
rcp85cooler_ssp3,Dairy,water_td_an_W,2030,0.304851743
rcp85cooler_ssp3,Dairy,water_td_an_W,2035,0.312950397
rcp85cooler_ssp3,Dairy,water_td_an_W,2040,0.315520271
rcp85cooler_ssp3,Dairy,water_td_an_W,2045,0.31849912199999997
rcp85cooler_ssp3,Dairy,water_td_an_W,2050,0.323500365
rcp85cooler_ssp3,Dairy,water_td_an_W,2055,0.323318184
rcp85cooler_ssp3,Dairy,water_td_an_W,2060,0.326479097
rcp85cooler_ssp3,Dairy,water_td_an_W,2065,0.326818632
rcp85cooler_ssp3,Dairy,water_td_an_W,2070,0.322747979
rcp85cooler_ssp3,Dairy,water_td_an_W,2075,0.325175596
rcp85cooler_ssp3,Dairy,water_td_an_W,2080,0.321543433
rcp85cooler_ssp3,Dairy,water_td_an_W,2085,0.317668755
rcp85cooler_ssp3,Dairy,water_td_an_W,2090,0.3175748
rcp85cooler_ssp3,Dairy,water_td_an_W,2095,0.31076797300000003
rcp85cooler_ssp3,Dairy,water_td_an_W,2100,0.308970852
rcp85cooler_ssp3,Pork,water_td_an_W,1975,0.00166540674
rcp85cooler_ssp3,Pork,water_td_an_W,1990,0.8231263999999999
rcp85cooler_ssp3,Pork,water_td_an_W,2005,1.07054509
rcp85cooler_ssp3,Pork,water_td_an_W,2010,1.18086973
rcp85cooler_ssp3,Pork,water_td_an_W,2015,1.1925027099999999
rcp85cooler_ssp3,Pork,water_td_an_W,2020,1.3068109
rcp85cooler_ssp3,Pork,water_td_an_W,2025,1.32245681
rcp85cooler_ssp3,Pork,water_td_an_W,2030,1.2603861799999998
rcp85cooler_ssp3,Pork,water_td_an_W,2035,1.3415770599999999
rcp85cooler_ssp3,Pork,water_td_an_W,2040,1.2585829800000001
rcp85cooler_ssp3,Pork,water_td_an_W,2045,1.2486534
rcp85cooler_ssp3,Pork,water_td_an_W,2050,1.30951099
rcp85cooler_ssp3,Pork,water_td_an_W,2055,1.23144411
rcp85cooler_ssp3,Pork,water_td_an_W,2060,1.2643184500000002
rcp85cooler_ssp3,Pork,water_td_an_W,2065,1.2428535
rcp85cooler_ssp3,Pork,water_td_an_W,2070,1.14479102
rcp85cooler_ssp3,Pork,water_td_an_W,2075,1.187178625
rcp85cooler_ssp3,Pork,water_td_an_W,2080,1.1020640800000001
rcp85cooler_ssp3,Pork,water_td_an_W,2085,1.05361778
rcp85cooler_ssp3,Pork,water_td_an_W,2090,1.045937025
rcp85cooler_ssp3,Pork,water_td_an_W,2095,0.961513898
rcp85cooler_ssp3,Pork,water_td_an_W,2100,0.943621171
rcp85cooler_ssp3,Poultry,water_td_an_W,1975,4.33846702e-6
rcp85cooler_ssp3,Poultry,water_td_an_W,1990,1.46288791e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2005,2.35095678e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2010,2.47623128e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2015,2.55917624e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2020,2.7496371700000004e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2025,2.8402631700000003e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2030,2.82243621e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2035,2.95877043e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2040,2.86857517e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2045,2.86485281e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2050,2.98106561e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2055,2.87107162e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2060,2.94847e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2065,2.9193480399999997e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2070,2.73571663e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2075,2.85199174e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2080,2.68022987e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2085,2.59202311e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2090,2.6155129399999997e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2095,2.41937467e-4
rcp85cooler_ssp3,Poultry,water_td_an_W,2100,2.42626734e-4
rcp85cooler_ssp3,SheepGoat,water_td_an_W,1975,1.6419535192e-5
rcp85cooler_ssp3,SheepGoat,water_td_an_W,1990,0.03643714605
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2005,0.01974891095
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2010,0.01743152872
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2015,0.01669642898
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2020,0.01493278279
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2025,0.01386736649
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2030,0.01229084184
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2035,0.01105156415
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2040,0.01022912541
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2045,0.00954558164
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2050,0.00884155018
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2055,0.008422769850100001
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2060,0.007753715984202
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2065,0.007527915994259
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2070,0.006966019540232
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2075,0.006268976306682
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2080,0.006042356182512
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2085,0.005056903104504
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2090,0.004612614
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2095,0.0039658639999999995
rcp85cooler_ssp3,SheepGoat,water_td_an_W,2100,0.003364039
rcp85cooler_ssp3,municipal water,water_td_dom_W,1975,48.3596812
rcp85cooler_ssp3,municipal water,water_td_dom_W,1990,56.880551000000004
rcp85cooler_ssp3,municipal water,water_td_dom_W,2005,64.9410424
rcp85cooler_ssp3,municipal water,water_td_dom_W,2010,61.1225857
rcp85cooler_ssp3,municipal water,water_td_dom_W,2015,56.6727954
rcp85cooler_ssp3,municipal water,water_td_dom_W,2020,59.6815766
rcp85cooler_ssp3,municipal water,water_td_dom_W,2025,61.4017565
rcp85cooler_ssp3,municipal water,water_td_dom_W,2030,62.1971128
rcp85cooler_ssp3,municipal water,water_td_dom_W,2035,62.4696975
rcp85cooler_ssp3,municipal water,water_td_dom_W,2040,62.2149862
rcp85cooler_ssp3,municipal water,water_td_dom_W,2045,61.5412253
rcp85cooler_ssp3,municipal water,water_td_dom_W,2050,60.4516424
rcp85cooler_ssp3,municipal water,water_td_dom_W,2055,59.1639649
rcp85cooler_ssp3,municipal water,water_td_dom_W,2060,57.7861349
rcp85cooler_ssp3,municipal water,water_td_dom_W,2065,56.2729782
rcp85cooler_ssp3,municipal water,water_td_dom_W,2070,54.3731668
rcp85cooler_ssp3,municipal water,water_td_dom_W,2075,52.2029183
rcp85cooler_ssp3,municipal water,water_td_dom_W,2080,49.8467597
rcp85cooler_ssp3,municipal water,water_td_dom_W,2085,47.2475113
rcp85cooler_ssp3,municipal water,water_td_dom_W,2090,44.938584
rcp85cooler_ssp3,municipal water,water_td_dom_W,2095,42.2759117
rcp85cooler_ssp3,municipal water,water_td_dom_W,2100,40.1554226
rcp85cooler_ssp3,industry,water_td_ind_W,1975,34.44764413
rcp85cooler_ssp3,industry,water_td_ind_W,1990,26.452565683
rcp85cooler_ssp3,industry,water_td_ind_W,2005,23.367999303
rcp85cooler_ssp3,industry,water_td_ind_W,2010,20.64601874
rcp85cooler_ssp3,industry,water_td_ind_W,2015,19.32705984
rcp85cooler_ssp3,industry,water_td_ind_W,2020,20.29576621
rcp85cooler_ssp3,industry,water_td_ind_W,2025,20.98920788
rcp85cooler_ssp3,industry,water_td_ind_W,2030,21.54028672
rcp85cooler_ssp3,industry,water_td_ind_W,2035,21.91183291
rcp85cooler_ssp3,industry,water_td_ind_W,2040,22.11622529
rcp85cooler_ssp3,industry,water_td_ind_W,2045,22.18049983
rcp85cooler_ssp3,industry,water_td_ind_W,2050,22.12586779
rcp85cooler_ssp3,industry,water_td_ind_W,2055,22.04094064
rcp85cooler_ssp3,industry,water_td_ind_W,2060,21.92428486
rcp85cooler_ssp3,industry,water_td_ind_W,2065,21.76078737
rcp85cooler_ssp3,industry,water_td_ind_W,2070,21.50002639
rcp85cooler_ssp3,industry,water_td_ind_W,2075,21.1505901
rcp85cooler_ssp3,industry,water_td_ind_W,2080,20.72134508
rcp85cooler_ssp3,industry,water_td_ind_W,2085,20.20809487
rcp85cooler_ssp3,industry,water_td_ind_W,2090,19.65862726
rcp85cooler_ssp3,industry,water_td_ind_W,2095,19.05170748
rcp85cooler_ssp3,industry,water_td_ind_W,2100,18.42721769
rcp85cooler_ssp3,Corn,water_td_irr_W,1975,15.57985591815
rcp85cooler_ssp3,Corn,water_td_irr_W,1990,20.03296729082
rcp85cooler_ssp3,Corn,water_td_irr_W,2005,30.24503052
rcp85cooler_ssp3,Corn,water_td_irr_W,2010,32.399881158
rcp85cooler_ssp3,Corn,water_td_irr_W,2015,36.925276547
rcp85cooler_ssp3,Corn,water_td_irr_W,2020,35.7465165271
rcp85cooler_ssp3,Corn,water_td_irr_W,2025,37.9870458696
rcp85cooler_ssp3,Corn,water_td_irr_W,2030,45.9801994185
rcp85cooler_ssp3,Corn,water_td_irr_W,2035,37.494375730499996
rcp85cooler_ssp3,Corn,water_td_irr_W,2040,45.596425269600005
rcp85cooler_ssp3,Corn,water_td_irr_W,2045,45.691698593299996
rcp85cooler_ssp3,Corn,water_td_irr_W,2050,37.34922153
rcp85cooler_ssp3,Corn,water_td_irr_W,2055,42.2186356678
rcp85cooler_ssp3,Corn,water_td_irr_W,2060,37.4017595433
rcp85cooler_ssp3,Corn,water_td_irr_W,2065,36.9129602977
rcp85cooler_ssp3,Corn,water_td_irr_W,2070,45.59063542
rcp85cooler_ssp3,Corn,water_td_irr_W,2075,36.2365557779
rcp85cooler_ssp3,Corn,water_td_irr_W,2080,42.87710567042
rcp85cooler_ssp3,Corn,water_td_irr_W,2085,41.84179438756
rcp85cooler_ssp3,Corn,water_td_irr_W,2090,36.21952877507
rcp85cooler_ssp3,Corn,water_td_irr_W,2095,37.80883084543
rcp85cooler_ssp3,Corn,water_td_irr_W,2100,36.73668718958
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,1975,9.908975332733
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,1990,13.208563836057
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2005,17.247677544516
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2010,12.368168071248
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2015,12.954753544948
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2020,13.169153191168
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2025,13.940656313789999
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2030,15.328558938208
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2035,15.67222162796
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2040,17.406116455600998
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2045,16.868842809193
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2050,18.206325008558
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2055,19.50793623134
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2060,19.425626233734
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2065,19.195928645132
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2070,20.809282991889
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2075,21.267867814737
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2080,22.243081681757
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2085,23.099575202624
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2090,23.717061295755
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2095,24.041521791991
rcp85cooler_ssp3,FiberCrop,water_td_irr_W,2100,25.270618924341
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,1975,3.814954198
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,1990,4.6637075946
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2005,5.3977466596
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2010,5.3361578246
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2015,5.1934868548
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2020,7.0207698917
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2025,8.0545542196
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2030,9.378896812
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2035,10.9349995584
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2040,13.0241580359
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2045,14.6471980321
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2050,15.889443569400001
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2055,17.3541382343
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2060,18.7375520978
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2065,19.5142007245
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2070,22.0884968065
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2075,23.6204671786
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2080,25.7632128397
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2085,28.2812767638
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2090,29.1080886207
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2095,30.77978723167
rcp85cooler_ssp3,FodderHerb,water_td_irr_W,2100,30.0838849156
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,1975,11.3856866648
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,1990,13.2408474059
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2005,15.3812631563
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2010,15.160039086200001
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2015,15.255144125
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2020,15.906370743
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2025,16.6998284727
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2030,17.6189899701
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2035,17.7192823444
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2040,18.3923722862
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2045,18.2574851843
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2050,18.4404288119
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2055,18.8594859461
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2060,18.6142961078
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2065,18.4432053793
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2070,19.1639564004
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2075,18.4817889609
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2080,18.9018271892
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2085,19.2671087022
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2090,19.063978160799998
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2095,19.05068648985
rcp85cooler_ssp3,MiscCrop,water_td_irr_W,2100,22.50985525746
rcp85cooler_ssp3,OilCrop,water_td_irr_W,1975,6.5764001819999995
rcp85cooler_ssp3,OilCrop,water_td_irr_W,1990,8.497889808
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2005,12.757546696
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2010,13.837016759
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2015,16.345941506
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2020,17.474457197
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2025,19.66659136
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2030,21.69935102
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2035,19.501032934
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2040,21.21967389
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2045,22.592105817
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2050,21.339895815000002
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2055,24.281248564000002
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2060,22.487189448
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2065,24.251516589
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2070,27.926168051
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2075,26.342277755
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2080,29.313228453
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2085,31.319795441
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2090,29.297808413000002
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2095,27.663223137
rcp85cooler_ssp3,OilCrop,water_td_irr_W,2100,27.447227901
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,1975,9.25131502647
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,1990,7.45731856413
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2005,4.34373580675
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2010,3.5808592307900002
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2015,4.50679071775
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2020,4.85667912732
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2025,5.063243358
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2030,5.32988463063
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2035,5.31119664303
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2040,5.52154418661
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2045,5.7636976734
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2050,5.64596585078
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2055,5.83262660797
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2060,5.804603396
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2065,5.86651179238
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2070,6.163948374372
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2075,5.916356957216
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2080,6.199928130248
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2085,6.410213670082
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2090,6.210459136594
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2095,6.369458696156
rcp85cooler_ssp3,OtherGrain,water_td_irr_W,2100,6.592765084715
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,1975,7.72723e-4
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,1990,4.9566e-4
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2005,4.31057e-4
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2010,3.26053e-4
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2015,3.48967e-4
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2020,0.001466194
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2025,0.001590743
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2030,0.001818414
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2035,0.002050472
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2040,0.002252059
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2045,0.002202
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2050,0.002420508
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2055,0.002598041
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2060,0.0027405
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2065,0.0025684820000000004
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2070,0.0026909932999999997
rcp85cooler_ssp3,PalmFruit,water_td_irr_W,2075,0.0027544638000000002
